time,voltage,current,power
451.743,1.051,5.572,0.0
451.848,1.052,4.572,0.0
451.952,1.025,5.462,0.0
452.057,1.054,5.246,0.0
452.161,1.029,4.444,0.0
452.266,1.053,5.436,0.0
452.37,1.028,4.494,0.0
452.475,1.049,5.494,0.0
452.579,1.027,4.528,0.0
452.684,1.024,5.472,0.0
452.788,1.025,5.202,0.0
452.892,1.026,4.41,0.0
452.997,0.995,5.384,0.0
453.101,1.025,4.488,0.0
453.206,0.999,4.8,0.0
453.31,1.058,5.558,0.0
453.414,1.0,5.252,0.0
453.518,1.055,5.146,0.0
453.623,1.055,4.376,0.0
453.727,1.055,5.404,0.0
453.831,1.051,4.476,0.0
453.936,1.025,4.752,0.0
454.04,1.026,5.566,0.0
454.145,1.025,4.538,0.0
454.249,1.026,5.466,0.0
454.354,1.051,4.57,0.0
454.458,0.999,5.482,0.0
454.563,1.023,4.514,0.0
454.667,0.994,4.788,0.0
454.771,1.021,5.616,0.0
454.876,1.023,4.558,0.0
454.98,1.023,5.492,0.0
455.085,1.023,5.204,0.0
455.189,1.028,4.392,0.0
455.294,1.021,5.464,0.0
455.397,1.026,4.524,0.0
455.502,1.048,5.466,0.0
455.606,1.027,4.566,0.0
455.71,1.053,5.472,0.0
455.815,1.026,5.212,0.0
455.919,1.05,4.4,0.0
456.024,1.022,5.408,0.0
456.128,1.053,4.514,0.0
456.233,1.022,4.746,0.0
456.337,1.046,4.866,0.0
456.442,0.992,5.654,0.0
456.546,1.021,5.266,0.0
456.651,1.022,4.494,0.0
456.755,1.021,5.462,0.0
456.859,1.024,4.462,0.0
456.964,1.021,4.838,0.0
457.068,0.992,5.616,0.0
457.173,1.022,4.572,0.0
457.276,0.995,5.482,0.0
457.381,1.052,4.532,0.0
457.485,1.023,5.488,0.0
457.59,1.026,4.454,0.0
457.694,1.022,4.824,0.0
457.798,1.021,5.608,0.0
457.903,1.052,4.552,0.0
458.007,1.022,5.504,0.0
458.112,1.046,5.212,0.0
458.216,1.024,4.404,0.0
458.321,1.045,4.71,0.0
458.425,0.991,4.864,0.0
458.53,1.053,5.658,0.0
458.634,0.996,4.61,0.0
458.738,1.055,5.492,0.0
458.843,0.994,5.2,0.0
458.947,1.02,4.436,0.0
459.052,1.019,5.462,0.0
459.156,1.023,4.712,0.0
459.26,0.995,5.384,0.0
459.364,1.05,4.46,0.0
459.469,1.022,5.502,0.0
459.573,1.049,5.208,0.0
459.677,1.051,4.388,0.0
459.782,1.021,5.462,0.0
459.886,1.051,4.634,0.0
459.991,1.017,4.706,0.0
460.095,1.015,5.566,0.0
460.2,1.02,4.558,0.0
460.304,0.991,5.492,0.0
460.409,1.015,4.514,0.0
460.513,0.99,5.494,0.0
460.617,1.018,4.554,0.0
460.722,0.991,4.752,0.0
460.826,1.015,5.57,0.0
460.931,1.054,4.568,0.0
461.035,1.014,5.496,0.0
461.139,1.018,5.204,0.0
461.243,1.024,5.102,0.0
461.348,1.047,4.338,0.0
461.452,1.019,4.694,0.0
461.556,1.079,5.558,0.0
461.661,1.017,4.558,0.0
461.765,1.045,5.498,0.0
461.87,1.02,5.208,0.0
461.974,1.047,4.392,0.0
462.079,1.021,5.442,0.0
462.183,1.044,4.674,0.0
462.288,0.992,5.372,0.0
462.392,1.016,4.474,0.0
462.497,0.988,5.452,0.0
462.601,1.018,5.224,0.0
462.705,1.053,4.382,0.0
462.81,1.014,5.434,0.0
462.914,0.992,4.574,0.0
463.019,1.014,4.736,0.0
463.122,0.989,5.564,0.0
463.227,1.045,5.252,0.0
463.331,1.046,5.13,0.0
463.436,1.049,4.4,0.0
463.54,1.079,5.408,0.0
463.644,1.023,4.476,0.0
463.749,1.041,4.738,0.0
463.853,1.014,5.558,0.0
463.958,1.046,4.548,0.0
464.062,1.017,5.502,0.0
464.167,1.042,4.506,0.0
464.271,1.011,5.474,0.0
464.376,1.015,4.52,0.0
464.48,1.014,4.792,0.0
464.584,0.984,5.594,0.0
464.689,1.014,4.598,0.0
464.793,0.99,5.542,0.0
464.898,1.014,5.218,0.0
465.001,1.017,4.414,0.0
465.106,1.046,5.424,0.0
465.21,1.044,4.468,0.0
465.315,1.016,5.446,0.0
465.419,1.042,4.52,0.0
465.523,1.015,5.486,0.0
465.628,1.046,5.186,0.0
465.732,1.043,4.438,0.0
465.837,1.041,5.45,0.0
465.941,1.04,4.554,0.0
466.046,1.037,4.752,0.0
466.15,0.982,4.866,0.0
466.255,1.042,5.63,0.0
466.359,0.987,5.27,0.0
466.463,1.01,4.42,0.0
466.568,1.015,5.456,0.0
466.672,1.012,4.454,0.0
466.777,1.013,4.844,0.0
466.881,0.98,5.614,0.0
466.985,1.018,4.568,0.0
467.089,1.076,5.462,0.0
467.194,1.014,4.544,0.0
467.298,1.039,5.498,0.0
467.403,1.014,4.512,0.0
467.507,1.038,4.776,0.0
467.611,1.011,5.61,0.0
467.716,1.037,4.536,0.0
467.82,1.012,5.482,0.0
467.925,1.038,5.186,0.0
468.029,1.037,4.428,0.0
468.134,1.006,4.752,0.0
468.238,0.981,4.874,0.0
468.343,1.008,5.586,0.0
468.447,0.982,4.596,0.0
468.551,1.009,5.534,0.0
468.656,1.014,5.212,0.0
468.76,1.01,4.392,0.0
468.864,0.987,5.462,0.0
468.968,1.014,4.534,0.0
469.073,1.038,5.456,0.0
469.177,1.013,4.52,0.0
469.282,1.034,5.496,0.0
469.386,1.012,5.22,0.0
469.49,1.04,4.398,0.0
469.595,1.011,5.44,0.0
469.699,1.039,4.496,0.0
469.804,1.008,4.794,0.0
469.908,1.003,5.6,0.0
470.013,1.008,4.578,0.0
470.117,0.979,5.542,0.0
470.222,1.01,4.518,0.0
470.326,0.979,5.498,0.0
470.43,1.011,4.518,0.0
470.535,1.042,4.794,0.0
470.639,0.979,5.59,0.0
470.744,1.008,4.596,0.0
470.847,0.98,5.526,0.0
470.952,1.038,5.238,0.0
471.056,1.037,5.142,0.0
471.161,1.04,4.36,0.0
471.265,1.069,4.71,0.0
471.369,1.01,5.576,0.0
471.474,1.034,4.558,0.0
471.578,1.009,5.49,0.0
471.683,1.033,5.192,0.0
471.787,1.009,4.44,0.0
471.892,0.978,5.454,0.0
471.996,1.006,4.506,0.0
472.101,0.978,5.484,0.0
472.205,1.006,4.514,0.0
472.31,0.977,5.46,0.0
472.414,1.007,5.254,0.0
472.518,1.004,4.454,0.0
472.623,1.003,5.428,0.0
472.726,1.008,4.508,0.0
472.831,1.035,4.786,0.0
472.935,1.003,5.608,0.0
473.04,1.037,5.262,0.0
473.144,1.033,5.136,0.0
473.249,1.011,4.354,0.0
473.353,1.069,5.394,0.0
473.457,1.008,4.53,0.0
473.562,1.003,4.774,0.0
473.666,1.024,5.612,0.0
473.771,1.062,4.552,0.0
473.875,1.0,5.488,0.0
473.98,1.002,4.52,0.0
474.084,1.002,5.486,0.0
474.189,0.979,4.534,0.0
474.293,1.0,4.748,0.0
474.397,0.976,5.55,0.0
474.502,1.003,4.54,0.0
474.605,1.003,5.482,0.0
474.71,1.027,5.22,0.0
474.814,1.008,4.39,0.0
474.919,1.005,4.748,0.0
475.023,1.001,4.89,0.0
475.128,0.999,5.606,0.0
475.232,1.031,4.556,0.0
475.336,0.993,5.49,0.0
475.441,1.027,5.214,0.0
475.545,1.026,4.414,0.0
475.65,1.0,5.404,0.0
475.754,1.034,4.49,0.0
475.859,0.995,4.748,0.0
475.963,0.971,4.866,0.0
476.068,1.031,5.658,0.0
476.172,0.973,5.304,0.0
476.276,1.003,4.442,0.0
476.38,0.975,5.45,0.0
476.484,1.031,4.514,0.0
476.589,0.997,4.788,0.0
476.693,1.025,5.606,0.0
476.798,1.027,4.552,0.0
476.902,0.997,5.106,0.0
477.007,1.001,4.748,0.0
477.111,1.02,5.576,0.0
477.215,1.0,4.554,0.0
477.32,1.02,5.014,0.0
477.424,0.968,5.484,0.0
477.529,0.996,4.52,0.0
477.633,0.996,5.484,0.0
477.738,0.996,5.22,0.0
477.842,0.997,4.39,0.0
477.947,0.995,4.756,0.0
478.051,0.996,5.426,0.0
478.156,0.999,5.336,0.0
478.259,1.003,4.436,0.0
478.363,1.022,5.444,0.0
478.468,1.004,5.208,0.0
478.572,1.025,4.402,0.0
478.677,0.997,5.402,0.0
478.781,1.024,4.472,0.0
478.886,0.994,5.462,0.0
478.99,1.021,4.518,0.0
479.095,0.992,5.474,0.0
479.199,1.019,5.066,0.0
479.303,0.972,4.516,0.0
479.408,0.99,5.492,0.0
479.512,0.997,4.514,0.0
479.617,0.966,5.07,0.0
479.721,0.988,5.458,0.0
479.826,0.995,5.21,0.0
479.93,0.998,4.778,0.0
480.034,0.996,4.508,0.0
480.138,1.017,5.49,0.0
480.242,0.996,4.532,0.0
480.347,1.018,5.372,0.0
480.451,1.023,5.276,0.0
480.556,1.0,4.418,0.0
480.66,1.015,5.456,0.0
480.765,0.994,5.168,0.0
480.869,1.022,5.134,0.0
480.974,0.997,4.362,0.0
481.078,0.985,5.416,0.0
481.182,0.99,5.182,0.0
481.287,0.989,4.386,0.0
481.391,0.988,5.456,0.0
481.496,0.99,4.756,0.0
481.6,0.991,4.62,0.0
481.705,0.989,5.53,0.0
481.808,0.991,5.248,0.0
481.913,1.022,5.136,0.0
482.017,1.019,4.368,0.0
482.121,1.017,5.408,0.0
482.226,1.021,4.634,0.0
482.33,0.991,4.668,0.0
482.435,1.013,5.53,0.0
482.539,0.992,4.552,0.0
482.644,1.046,5.278,0.0
482.748,0.99,4.634,0.0
482.853,0.983,5.53,0.0
482.957,0.988,4.498,0.0
483.062,0.955,4.834,0.0
483.166,0.983,5.596,0.0
483.27,0.96,4.602,0.0
483.375,0.984,5.496,0.0
483.479,0.96,5.218,0.0
483.584,0.99,4.4,0.0
483.687,0.987,5.412,0.0
483.792,1.018,4.48,0.0
483.896,0.988,5.45,0.0
484.001,1.014,4.514,0.0
484.105,1.013,5.502,0.0
484.209,1.014,5.212,0.0
484.314,1.017,4.386,0.0
484.418,0.982,5.458,0.0
484.523,1.011,4.574,0.0
484.627,0.979,4.764,0.0
484.732,0.981,4.88,0.0
484.836,0.955,5.594,0.0
484.941,0.981,5.298,0.0
485.045,0.983,4.444,0.0
485.149,0.981,5.456,0.0
485.254,0.96,4.496,0.0
485.358,0.981,4.788,0.0
485.462,0.958,5.618,0.0
485.566,1.014,4.538,0.0
485.671,0.982,5.5,0.0
485.775,1.011,4.502,0.0
485.88,0.981,5.488,0.0
485.984,1.011,4.502,0.0
486.088,0.981,4.808,0.0
486.193,0.978,5.562,0.0
486.297,0.982,4.558,0.0
486.402,1.003,5.492,0.0
486.506,0.951,5.22,0.0
486.611,0.98,4.382,0.0
486.715,0.978,4.748,0.0
486.82,0.949,4.87,0.0
486.924,0.972,5.618,0.0
487.028,0.981,4.572,0.0
487.133,0.978,5.494,0.0
487.236,0.981,5.2,0.0
487.341,1.011,4.44,0.0
487.445,0.98,5.448,0.0
487.55,0.982,4.506,0.0
487.654,0.978,5.486,0.0
487.759,0.98,4.518,0.0
487.863,1.034,5.49,0.0
487.967,0.981,5.192,0.0
488.072,1.004,4.42,0.0
488.176,0.997,5.46,0.0
488.281,0.974,4.532,0.0
488.385,0.97,4.788,0.0
488.49,0.944,5.612,0.0
488.594,0.975,5.252,0.0
488.699,0.972,4.912,0.0
488.803,0.979,4.474,0.0
488.908,0.95,5.454,0.0
489.012,0.978,4.526,0.0
489.115,0.948,5.0,0.0
489.22,0.999,5.486,0.0
489.324,0.978,4.518,0.0
489.429,0.998,5.496,0.0
489.533,0.975,5.18,0.0
489.638,1.001,5.138,0.0
489.742,1.004,4.354,0.0
489.847,0.998,5.398,0.0
489.951,0.97,5.226,0.0
490.055,1.001,4.382,0.0
490.16,0.945,5.434,0.0
490.264,0.971,4.93,0.0
490.369,0.944,4.538,0.0
490.473,0.998,5.478,0.0
490.578,0.971,5.208,0.0
490.682,0.97,5.102,0.0
490.787,0.974,4.356,0.0
490.89,0.998,5.418,0.0
490.994,1.003,4.614,0.0
491.099,0.97,4.66,0.0
491.203,0.993,5.554,0.0
491.308,1.029,4.552,0.0
491.412,0.994,5.496,0.0
491.517,0.996,5.19,0.0
491.621,1.0,5.12,0.0
491.726,0.993,4.416,0.0
491.83,0.991,4.706,0.0
491.934,0.934,5.572,0.0
492.039,0.961,4.542,0.0
492.143,0.936,5.492,0.0
492.248,0.962,5.188,0.0
492.352,0.942,4.454,0.0
492.457,0.959,5.456,0.0
492.561,0.941,4.516,0.0
492.666,0.965,5.476,0.0
492.769,0.941,4.514,0.0
492.873,0.989,5.49,0.0
492.978,0.992,5.222,0.0
493.082,0.993,4.396,0.0
493.187,0.962,5.446,0.0
493.291,0.97,4.516,0.0
493.396,0.962,4.806,0.0
493.5,0.981,4.866,0.0
493.605,0.955,5.658,0.0
493.709,0.983,5.268,0.0
493.814,0.932,4.424,0.0
493.918,0.953,5.44,0.0
494.022,0.937,4.504,0.0
494.127,0.984,4.794,0.0
494.231,0.952,5.594,0.0
494.336,0.956,4.604,0.0
494.44,0.958,5.484,0.0
494.545,0.957,4.504,0.0
494.648,0.958,5.466,0.0
494.753,0.985,4.56,0.0
494.857,0.956,4.794,0.0
494.961,0.95,5.592,0.0
495.066,0.962,4.588,0.0
495.17,0.978,5.534,0.0
495.275,0.957,5.202,0.0
495.379,0.982,4.382,0.0
495.484,0.974,4.744,0.0
495.588,0.922,5.396,0.0
495.693,0.95,5.346,0.0
495.797,0.957,4.474,0.0
495.901,0.949,5.434,0.0
496.006,0.929,5.172,0.0
496.11,0.953,4.44,0.0
496.215,0.952,5.436,0.0
496.319,0.951,4.514,0.0
496.423,0.925,5.5,0.0
496.527,0.979,4.514,0.0
496.632,0.951,5.494,0.0
496.736,0.978,4.87,0.0
496.84,0.955,4.542,0.0
496.945,0.971,5.494,0.0
497.049,0.953,4.516,0.0
497.154,0.999,5.388,0.0
497.258,0.949,5.284,0.0
497.363,0.971,4.422,0.0
497.467,0.944,4.736,0.0
497.572,0.914,4.874,0.0
497.676,0.916,5.616,0.0
497.78,0.945,4.546,0.0
497.885,0.943,5.474,0.0
497.989,0.946,5.19,0.0
498.094,0.951,4.43,0.0
498.198,0.941,5.456,0.0
498.302,0.928,4.534,0.0
498.406,0.972,5.436,0.0
498.511,0.947,4.5,0.0
498.615,0.965,5.466,0.0
498.719,0.944,5.242,0.0
498.824,0.974,4.446,0.0
498.928,0.941,5.424,0.0
499.033,0.968,4.528,0.0
499.137,0.938,4.778,0.0
499.242,0.953,5.61,0.0
499.346,0.911,4.542,0.0
499.451,0.933,5.488,0.0
499.555,0.938,4.51,0.0
499.66,0.934,5.472,0.0
499.764,0.914,4.512,0.0
499.868,0.934,4.786,0.0
499.973,0.907,5.596,0.0
500.077,0.94,4.598,0.0
500.181,0.909,5.54,0.0
500.285,0.966,5.202,0.0
500.39,0.944,5.102,0.0
500.494,0.969,4.362,0.0
500.599,0.935,5.038,0.0
500.703,0.935,5.386,0.0
500.807,0.962,4.518,0.0
500.912,0.929,5.5,0.0
501.016,0.955,5.142,0.0
501.121,0.933,4.436,0.0
501.225,0.928,5.458,0.0
501.33,0.907,5.194,0.0
501.434,0.933,5.112,0.0
501.539,0.933,4.394,0.0
501.643,0.93,5.458,0.0
501.747,0.909,4.654,0.0
501.852,0.931,4.71,0.0
501.955,0.907,5.57,0.0
502.06,0.959,4.562,0.0
502.164,0.931,5.496,0.0
502.269,0.96,5.208,0.0
502.373,0.962,5.09,0.0
502.478,0.962,4.346,0.0
502.582,0.926,4.724,0.0
502.686,0.944,5.574,0.0
502.791,0.925,4.54,0.0
502.895,0.94,5.502,0.0
503.0,0.899,5.2,0.0
503.104,1.175,0.0,0.0
503.208,1.177,0.0,0.0
503.312,1.178,0.0,0.0
503.417,1.177,0.0,0.0
503.521,1.181,0.0,0.0
503.624,1.184,0.0,0.0
503.729,1.184,0.0,0.0
503.833,1.186,0.0,0.0
503.938,1.182,0.0,0.0
504.042,1.187,0.0,0.0
504.146,1.191,0.0,0.0
504.25,1.188,0.0,0.0
504.355,1.187,0.0,0.0
504.459,1.19,0.0,0.0
504.562,1.189,0.0,0.0
504.667,1.189,0.0,0.0
504.771,1.191,0.0,0.0
504.876,1.189,0.0,0.0
504.979,1.193,0.0,0.0
505.084,1.19,0.0,0.0
505.188,1.192,0.0,0.0
505.293,1.19,0.0,0.0
505.396,1.191,0.0,0.0
505.5,1.194,0.0,0.0
505.605,1.191,0.0,0.0
505.709,1.193,0.0,0.0
505.813,1.191,0.0,0.0
505.917,1.193,0.0,0.0
506.022,1.195,0.0,0.0
506.126,1.196,0.0,0.0
506.23,1.199,0.0,0.0
506.334,1.195,0.0,0.0
506.438,1.199,0.0,0.0
506.543,1.199,0.0,0.0
506.646,1.197,0.0,0.0
506.751,1.199,0.0,0.0
506.855,1.197,0.0,0.0
506.96,1.197,0.0,0.0
507.063,1.199,0.0,0.0
507.167,1.194,0.0,0.0
507.272,1.199,0.0,0.0
507.376,1.199,0.0,0.0
507.48,1.198,0.0,0.0
507.584,1.199,0.0,0.0
507.689,1.198,0.0,0.0
507.793,1.199,0.0,0.0
507.897,1.2,0.0,0.0
508.001,1.202,0.0,0.0
508.105,1.198,0.0,0.0
508.21,1.199,0.0,0.0
508.313,1.199,0.0,0.0
508.418,1.199,0.0,0.0
508.522,1.201,0.0,0.0
508.627,1.205,0.0,0.0
508.73,1.201,0.0,0.0
508.835,1.201,0.0,0.0
508.939,1.202,0.0,0.0
509.043,1.203,0.0,0.0
509.147,1.202,0.0,0.0
509.251,1.203,0.0,0.0
509.356,1.203,0.0,0.0
509.46,1.203,0.0,0.0
509.564,1.202,0.0,0.0
509.668,1.202,0.0,0.0
509.773,1.202,0.0,0.0
509.877,1.205,0.0,0.0
509.98,1.205,0.0,0.0
510.085,1.203,0.0,0.0
510.189,1.203,0.0,0.0
510.294,1.201,0.0,0.0
510.397,1.207,0.0,0.0
510.502,1.202,0.0,0.0
510.606,1.205,0.0,0.0
510.711,1.207,0.0,0.0
510.814,1.207,0.0,0.0
510.918,1.205,0.0,0.0
511.023,1.204,0.0,0.0
511.127,1.208,0.0,0.0
511.231,1.204,0.0,0.0
511.335,1.209,0.0,0.0
511.44,1.207,0.0,0.0
511.544,1.207,0.0,0.0
511.647,1.206,0.0,0.0
511.752,1.204,0.0,0.0
511.856,1.207,0.0,0.0
511.961,1.205,0.0,0.0
512.064,1.204,0.0,0.0
512.169,1.208,0.0,0.0
512.273,1.208,0.0,0.0
512.378,1.209,0.0,0.0
512.481,1.207,0.0,0.0
1025.17,1.206,0.0,0.0
1025.275,1.207,0.0,0.0
1025.379,1.207,0.0,0.0
1025.484,1.208,0.0,0.0
1025.588,1.207,0.0,0.0
1025.692,1.208,0.0,0.0
1025.796,1.207,0.0,0.0
1025.901,1.21,0.0,0.0
1026.005,1.208,0.0,0.0
1026.108,1.209,0.0,0.0
1026.213,1.207,0.0,0.0
1026.317,1.207,0.0,0.0
1026.422,1.21,0.0,0.0
1026.526,1.208,0.0,0.0
1026.63,1.209,0.0,0.0
1026.734,1.21,0.0,0.0
1026.839,1.209,0.0,0.0
1026.943,1.211,0.0,0.0
1027.047,1.206,0.0,0.0
1027.151,1.209,0.0,0.0
1027.255,1.212,0.0,0.0
1027.36,1.211,0.0,0.0
1027.464,1.21,0.0,0.0
1027.569,1.212,0.0,0.0
1027.672,1.211,0.0,0.0
1027.777,1.209,0.0,0.0
1027.881,1.209,0.0,0.0
1027.985,1.215,0.0,0.0
1543.595,1.212,0.0,0.0
1543.699,1.212,0.0,0.0
1543.803,1.213,0.0,0.0
1543.907,1.21,0.0,0.0
1544.012,1.209,0.0,0.0
1544.116,1.214,0.0,0.0
1544.221,1.211,0.0,0.0
1544.324,1.212,0.0,0.0
1544.428,1.212,0.0,0.0
1544.533,1.211,0.0,0.0
1544.637,1.21,0.0,0.0
1544.742,1.213,0.0,0.0
1544.845,1.213,0.0,0.0
1544.95,1.213,0.0,0.0
1545.054,1.211,0.0,0.0
1545.159,1.212,0.0,0.0
1545.263,1.214,0.0,0.0
1545.366,1.217,0.0,0.0
1545.471,1.217,0.0,0.0
1545.575,1.215,0.0,0.0
2063.27,1.214,0.0,0.0
2063.374,1.214,0.0,0.0
2063.479,1.215,0.0,0.0
2063.582,1.218,0.0,0.0
2063.687,1.215,0.0,0.0
2063.791,1.212,0.0,0.0
2063.895,1.211,0.0,0.0
2064.0,1.215,0.0,0.0
2064.103,1.212,0.0,0.0
2064.208,1.217,0.0,0.0
2064.312,1.217,0.0,0.0
2064.417,1.215,0.0,0.0
2064.521,1.217,0.0,0.0
2064.625,1.216,0.0,0.0
2064.729,1.215,0.0,0.0
2064.833,1.215,0.0,0.0
2064.938,1.213,0.0,0.0
2065.042,1.212,0.0,0.0
2065.146,1.215,0.0,0.0
2065.25,1.214,0.0,0.0
2065.355,1.219,0.0,0.0
2065.459,1.217,0.0,0.0
2065.564,1.216,0.0,0.0
2065.667,1.215,0.0,0.0
2065.771,1.215,0.0,0.0
2065.876,1.217,0.0,0.0
2065.98,1.217,0.0,0.0
2066.085,1.214,0.0,0.0
2066.188,1.217,0.0,0.0
2066.293,1.216,0.0,0.0
2066.397,1.216,0.0,0.0
2066.502,1.217,0.0,0.0
2066.606,1.215,0.0,0.0
2066.709,1.218,0.0,0.0
2066.814,1.217,0.0,0.0
2066.918,1.216,0.0,0.0
2067.023,1.217,0.0,0.0
2067.127,1.214,0.0,0.0
2067.231,1.217,0.0,0.0
2067.335,1.218,0.0,0.0
2067.439,1.216,0.0,0.0
2067.544,1.218,0.0,0.0
2067.648,1.218,0.0,0.0
2067.752,1.22,0.0,0.0
2067.856,1.216,0.0,0.0
2067.961,1.22,0.0,0.0
2068.065,1.217,0.0,0.0
2068.17,1.22,0.0,0.0
2068.273,1.219,0.0,0.0
2068.377,1.214,0.0,0.0
2068.482,1.216,0.0,0.0
2068.586,1.217,0.0,0.0
2068.691,1.22,0.0,0.0
2068.794,1.219,0.0,0.0
2068.899,1.219,0.0,0.0
2069.003,1.218,0.0,0.0
2069.108,1.218,0.0,0.0
2069.212,1.218,0.0,0.0
2069.315,1.216,0.0,0.0
2069.42,1.219,0.0,0.0
2069.524,1.223,0.0,0.0
2069.629,1.218,0.0,0.0
2069.733,1.221,0.0,0.0
2069.837,1.222,0.0,0.0
2069.941,1.222,0.0,0.0
2070.046,1.221,0.0,0.0
2070.15,1.22,0.0,0.0
2070.254,1.218,0.0,0.0
2070.358,1.219,0.0,0.0
2070.462,1.221,0.0,0.0
2070.567,1.218,0.0,0.0
2070.671,1.218,0.0,0.0
2070.776,1.221,0.0,0.0
2070.879,1.218,0.0,0.0
2070.984,1.218,0.0,0.0
2071.088,1.22,0.0,0.0
2071.192,1.221,0.0,0.0
2071.297,1.219,0.0,0.0
2071.4,1.219,0.0,0.0
2071.505,1.221,0.0,0.0
2071.609,1.222,0.0,0.0
2071.714,1.224,0.0,0.0
2071.818,1.22,0.0,0.0
2071.922,1.224,0.0,0.0
2072.026,1.22,0.0,0.0
2072.13,1.22,0.0,0.0
2072.235,1.218,0.0,0.0
2072.339,1.22,0.0,0.0
2072.443,1.218,0.0,0.0
2072.547,1.221,0.0,0.0
2072.652,1.222,0.0,0.0
2072.756,1.221,0.0,0.0
2072.861,1.223,0.0,0.0
2072.964,1.223,0.0,0.0
2073.068,1.222,0.0,0.0
2073.173,1.222,0.0,0.0
2073.277,1.222,0.0,0.0
2073.382,1.222,0.0,0.0
2073.485,1.222,0.0,0.0
2073.59,1.224,0.0,0.0
2073.694,1.221,0.0,0.0
2073.799,1.223,0.0,0.0
2073.903,1.222,0.0,0.0
